Date;AAPL;AMZN;BA;BAC;BRK-B;CSCO;CVX;FB;GOOG;HD;INTC;JNJ;JPM;MA;MRK;MSFT;PFE;PG;T;UNH;V;VZ;WFC;WMT;XOM;RUI
09/06/2015;127.419998;425.480011;140.100006;17.309999;139.630005;28.240000;100.419998;80.669998;526.690002;109.529999;31.250000;98.209999;67.180000;92.089996;58.840000;45.650002;34.009998;78.900002;34.509998;116.989998;67.949997;47.340000;56.700001;72.470001;84.580002;1162.089966
10/06/2015;128.880005;430.769989;141.619995;17.590000;140.860001;28.660000;101.830002;82.160004;536.690002;110.980003;31.820000;98.879997;68.260002;94.169998;59.610001;46.610001;34.310001;79.540001;34.720001;118.550003;69.629997;47.470001;57.209999;72.930000;85.209999;1175.739990
11/06/2015;128.589996;432.970001;142.960007;17.490000;141.360001;28.860001;101.120003;81.830002;534.609985;111.290001;31.850000;99.239998;68.519997;94.500000;58.910000;46.439999;34.459999;79.410004;34.880001;119.320000;69.639999;47.759998;57.259998;72.940002;85.089996;1178.260010
12/06/2015;127.169998;429.920013;142.800003;17.490000;140.289993;28.540001;99.870003;81.529999;532.330017;110.599998;31.320000;98.349998;68.250000;93.769997;57.869999;45.970001;34.209999;78.870003;34.650002;117.650002;69.330002;47.250000;57.090000;72.430000;84.019997;1170.369995
15/06/2015;126.919998;423.670013;142.289993;17.469999;139.399994;28.480000;99.290001;80.709999;527.200012;110.010002;31.389999;97.489998;67.989998;93.300003;57.119999;45.480000;34.040001;78.120003;34.410000;118.980003;68.570000;47.000000;56.980000;71.930000;83.720001;1164.859985
16/06/2015;127.599998;427.260010;142.339996;17.549999;139.710007;28.709999;100.040001;81.059998;528.150024;110.230003;31.639999;98.360001;68.370003;94.150002;57.709999;45.830002;34.040001;79.099998;34.669998;121.550003;69.010002;47.419998;57.220001;72.349998;84.680000;1171.359985
17/06/2015;127.300003;427.809998;143.429993;17.370001;139.970001;28.930000;99.760002;81.790001;529.260010;110.470001;31.950001;98.730003;68.139999;94.449997;57.910000;45.970001;33.980000;80.080002;34.799999;119.739998;68.750000;47.270000;57.169998;72.730003;84.730003;1173.630005
18/06/2015;127.879997;439.390015;145.380005;17.379999;142.669998;29.209999;100.250000;82.910004;536.729980;111.849998;32.380001;100.360001;68.779999;96.050003;58.590000;46.720001;34.369999;80.820000;35.020000;120.889999;69.500000;47.770000;57.700001;72.980003;85.480003;1185.109985
19/06/2015;126.599998;434.920013;145.130005;17.170000;140.960007;29.030001;99.470001;82.510002;536.690002;112.430000;32.070000;99.860001;68.080002;94.809998;58.040001;46.099998;34.180000;80.540001;34.990002;120.330002;68.690002;47.459999;57.049999;72.739998;85.209999;1179.300049
22/06/2015;127.610001;436.290009;145.699997;17.469999;141.529999;28.940001;100.290001;84.739998;538.190002;113.070000;32.259998;100.089996;68.959999;95.419998;58.830002;46.230000;34.310001;80.449997;35.040001;120.250000;69.089996;47.529999;57.910000;72.790001;85.169998;1186.199951
23/06/2015;127.029999;445.989990;144.429993;17.670000;141.330002;28.790001;100.089996;87.879997;540.479980;113.180000;32.090000;99.779999;69.750000;95.699997;59.029999;45.910000;34.500000;79.790001;35.910000;122.739998;69.419998;47.770000;57.889999;72.570000;85.070000;1187.069946
24/06/2015;128.110001;440.839996;143.000000;17.490000;140.089996;28.510000;99.269997;88.860001;537.840027;112.349998;31.910000;99.330002;69.019997;95.510002;58.240002;45.639999;34.230000;79.510002;35.779999;119.169998;68.860001;47.290001;57.540001;72.379997;84.680000;1177.839966
25/06/2015;127.500000;440.100006;142.449997;17.370001;139.449997;28.400000;98.339996;87.980003;535.229980;112.239998;31.990000;99.120003;68.650002;94.459999;57.900002;45.650002;34.020000;79.389999;36.180000;122.330002;68.620003;47.439999;57.169998;71.860001;83.930000;1174.369995
26/06/2015;126.750000;438.100006;142.479996;17.410000;139.779999;28.280001;98.599998;88.010002;531.690002;112.599998;31.020000;99.639999;68.949997;94.510002;58.490002;45.259998;33.919998;79.339996;36.119999;123.250000;68.750000;47.619999;57.439999;72.120003;83.860001;1173.839966
29/06/2015;124.529999;429.859985;138.729996;16.889999;136.509995;27.540001;96.690002;85.800003;521.520020;110.540001;30.389999;97.680000;67.199997;92.519997;57.290001;44.369999;33.590000;78.320000;35.770000;121.190002;66.720001;46.770000;56.060001;71.419998;82.820000;1149.199951
30/06/2015;125.430000;434.089996;138.720001;17.020000;136.110001;27.459999;96.470001;85.769997;520.510010;111.129997;30.420000;97.459999;67.760002;93.480003;56.930000;44.150002;33.529999;78.239998;35.520000;122.000000;67.150002;46.610001;56.240002;70.930000;83.199997;1152.640015
01/07/2015;126.599998;437.390015;140.729996;17.219999;137.520004;27.350000;96.089996;86.910004;521.840027;112.070000;30.180000;98.470001;68.070000;94.500000;57.599998;44.450001;33.689999;79.720001;35.570000;123.379997;67.849998;47.000000;56.910000;71.879997;82.370003;1160.189941
02/07/2015;126.440002;437.709991;140.210007;17.030001;137.389999;27.330000;95.870003;87.290001;523.400024;111.489998;30.559999;98.440002;67.519997;94.239998;57.669998;44.400002;33.369999;79.930000;35.730000;121.809998;68.239998;47.200001;56.740002;71.860001;83.139999;1159.790039
06/07/2015;126.000000;436.040009;140.520004;16.940001;136.889999;27.219999;94.769997;87.550003;522.859985;111.320000;30.040001;98.199997;67.330002;94.519997;57.549999;44.389999;33.250000;80.050003;35.610001;122.160004;68.120003;47.040001;56.439999;72.529999;82.529999;1155.469971
07/07/2015;125.690002;436.720001;143.149994;16.690001;138.440002;27.360001;95.269997;87.220001;525.020020;112.400002;29.900000;98.919998;66.800003;93.889999;57.990002;44.299999;33.730000;81.720001;35.770000;120.699997;67.769997;47.250000;56.250000;73.790001;82.870003;1162.349976
08/07/2015;122.570000;429.700012;141.919998;16.250000;136.899994;26.990000;93.559998;85.650002;516.830017;111.000000;29.500000;97.769997;65.430000;92.489998;57.349998;44.240002;33.450001;80.989998;34.790001;118.779999;66.730003;46.580002;55.250000;73.059998;81.970001;1142.829956
09/07/2015;120.070000;434.390015;142.800003;16.480000;138.250000;26.910000;93.779999;85.879997;520.679993;111.379997;28.930000;98.400002;66.110001;93.040001;57.380001;44.520000;33.860001;80.660004;34.389999;119.339996;67.050003;46.259998;55.500000;72.779999;81.599998;1145.479980
10/07/2015;123.279999;443.510010;144.479996;16.700001;139.729996;27.280001;94.410004;87.949997;530.130005;113.099998;29.170000;99.529999;67.050003;94.620003;57.950001;44.610001;34.360001;80.949997;34.650002;122.150002;68.419998;47.000000;56.080002;73.120003;82.220001;1159.420044
13/07/2015;125.660004;455.570007;146.619995;17.020000;141.389999;27.790001;94.599998;90.099998;546.549988;114.900002;29.730000;100.269997;68.089996;95.500000;57.869999;45.540001;34.820000;81.910004;34.880001;122.449997;69.519997;47.200001;56.740002;73.879997;82.419998;1171.989990
14/07/2015;125.610001;465.570007;147.750000;17.129999;141.119995;28.030001;95.550003;89.680000;561.099976;115.360001;29.650000;99.779999;69.040001;95.269997;58.189999;45.619999;35.080002;82.040001;35.119999;125.000000;70.099998;47.410000;57.250000;73.790001;83.110001;1177.439941
15/07/2015;126.820000;461.190002;146.889999;17.680000;142.610001;28.110001;94.239998;89.760002;560.219971;115.580002;29.690001;100.419998;69.190002;95.250000;58.220001;45.759998;34.980000;82.150002;34.730000;125.860001;70.019997;47.330002;57.779999;73.650002;82.760002;1175.859985
16/07/2015;128.509995;475.480011;148.490005;17.950001;143.919998;28.320000;94.480003;90.849998;579.849976;114.730003;29.900000;101.110001;69.559998;95.820000;58.820000;46.660000;35.099998;82.300003;35.160000;124.930000;70.570000;47.830002;58.169998;73.830002;82.910004;1184.800049
17/07/2015;129.619995;483.010010;146.839996;18.100000;143.880005;28.180000;93.150002;94.970001;672.929993;114.470001;29.469999;100.080002;69.209999;96.080002;58.820000;46.619999;35.070000;82.239998;35.009998;123.849998;70.879997;47.590000;57.939999;73.389999;82.610001;1185.430054
20/07/2015;132.070007;488.100006;146.720001;18.120001;144.509995;28.030001;92.940002;97.910004;663.020020;113.410004;29.100000;100.370003;69.260002;97.260002;59.000000;46.919998;35.240002;82.190002;34.900002;122.650002;72.699997;48.099998;58.049999;73.099998;81.760002;1186.109985
21/07/2015;130.750000;488.000000;145.000000;18.080000;143.600006;27.840000;93.900002;98.389999;662.299988;113.860001;28.719999;100.339996;69.099998;96.709999;58.669998;47.279999;35.139999;81.629997;34.570000;120.860001;72.019997;46.970001;57.950001;72.739998;81.660004;1180.719971
22/07/2015;125.220001;488.269989;146.470001;18.450001;143.520004;27.530001;93.510002;97.040001;662.099976;114.900002;28.610001;100.180000;70.080002;96.879997;58.130001;45.540001;34.880001;80.830002;34.270000;120.610001;71.970001;46.450001;58.520000;73.160004;81.790001;1178.239990
23/07/2015;125.160004;482.179993;146.110001;18.180000;142.179993;28.010000;92.940002;95.440002;644.280029;114.589996;28.600000;100.199997;69.639999;95.160004;58.070000;46.110001;34.779999;80.699997;33.930000;119.330002;71.750000;46.349998;58.209999;72.510002;81.139999;1171.729980
24/07/2015;124.500000;529.419983;144.059998;17.900000;141.250000;28.400000;90.599998;96.949997;623.559998;113.589996;28.059999;99.150002;68.910004;95.830002;57.410000;45.939999;34.259998;80.290001;34.290001;117.940002;74.800003;46.040001;57.779999;71.580002;79.940002;1159.579956
27/07/2015;122.769997;531.409973;141.029999;17.670000;140.720001;28.209999;89.139999;94.169998;627.260010;113.070000;28.350000;98.279999;68.010002;94.389999;56.990002;45.349998;34.340000;79.970001;34.320000;117.879997;73.860001;45.830002;57.590000;71.379997;79.260002;1152.119995
28/07/2015;123.379997;526.030029;141.809998;17.879999;143.220001;28.209999;92.400002;95.290001;628.000000;114.839996;28.959999;99.019997;68.050003;95.160004;57.520000;45.340000;35.349998;80.230003;34.330002;121.519997;74.739998;45.889999;57.400002;72.099998;82.480003;1166.420044
29/07/2015;122.989998;529.000000;144.139999;18.160000;142.919998;28.400000;93.250000;96.989998;631.929993;116.370003;29.010000;99.730003;68.940002;96.730003;58.540001;46.290001;35.759998;80.620003;34.689999;121.519997;76.010002;46.560001;57.959999;72.230003;83.139999;1175.239990
30/07/2015;122.370003;536.760010;143.009995;18.129999;142.850006;28.299999;93.029999;95.209999;632.590027;116.459999;28.910000;99.839996;69.040001;98.410004;58.520000;46.880001;35.730000;77.389999;34.799999;120.559998;76.379997;46.669998;58.150002;72.160004;83.010002;1175.670044
31/07/2015;121.300003;536.150024;144.169998;17.879999;142.740005;28.420000;88.480003;94.010002;625.609985;117.029999;28.950001;100.209999;68.529999;97.400002;58.959999;46.700001;36.060001;76.699997;34.740002;121.400002;75.339996;46.790001;57.869999;71.980003;79.209999;1173.550049
03/08/2015;118.440002;535.030029;143.690002;17.770000;142.330002;28.360001;85.599998;94.139999;631.210022;116.889999;29.049999;100.019997;68.529999;97.440002;59.049999;46.810001;36.150002;76.400002;34.660000;120.889999;75.769997;46.970001;57.910000;72.180000;78.059998;1170.160034
04/08/2015;114.639999;531.900024;143.539993;17.799999;142.679993;28.030001;85.209999;94.059998;629.250000;117.529999;29.129999;99.800003;68.459999;97.300003;58.700001;47.540001;36.110001;75.910004;34.580002;120.839996;75.269997;46.669998;57.820000;72.250000;77.169998;1167.829956
05/08/2015;115.400002;537.010010;144.949997;17.870001;143.500000;28.270000;84.029999;96.440002;643.780029;118.000000;29.120001;100.519997;68.730003;98.269997;59.099998;47.580002;35.820000;75.769997;34.570000;123.919998;74.980003;46.639999;57.650002;73.510002;77.169998;1171.449951
06/08/2015;115.129997;529.460022;143.820007;17.809999;143.350006;28.209999;85.190002;95.120003;642.679993;116.559998;29.010000;99.070000;68.250000;97.160004;58.430000;46.619999;35.169998;75.739998;34.240002;122.040001;73.580002;46.630001;57.529999;72.790001;78.089996;1161.880005
07/08/2015;115.519997;522.619995;142.419998;17.750000;143.550003;28.150000;83.750000;94.300003;635.299988;116.930000;28.879999;98.849998;68.050003;97.769997;57.970001;46.740002;35.189999;75.480003;34.209999;121.820000;74.209999;46.360001;57.470001;71.250000;76.830002;1158.729980
10/08/2015;119.720001;524.000000;145.860001;18.040001;143.419998;28.590000;85.889999;94.150002;633.729980;117.599998;29.639999;99.790001;68.889999;98.080002;58.410000;47.330002;35.360001;76.379997;34.779999;122.480003;74.379997;47.230000;57.939999;71.480003;78.750000;1173.609985
11/08/2015;113.489998;527.460022;144.050003;17.790001;142.800003;28.020000;85.779999;93.620003;660.780029;117.690002;28.969999;99.010002;68.230003;97.199997;57.759998;46.410000;35.119999;76.220001;34.650002;122.260002;73.360001;47.599998;57.209999;71.930000;77.489998;1162.540039
12/08/2015;115.239998;525.909973;142.429993;17.520000;141.600006;27.900000;86.790001;94.190002;659.559998;117.690002;29.459999;98.709999;67.239998;97.040001;58.259998;46.740002;35.369999;76.389999;34.020000;121.199997;73.540001;47.849998;56.720001;72.580002;78.790001;1163.369995
13/08/2015;115.150002;529.659973;144.809998;17.620001;141.949997;28.700001;85.849998;93.430000;656.450012;119.019997;28.870001;98.480003;67.550003;97.230003;58.980000;46.730000;35.360001;75.779999;33.810001;120.519997;73.930000;47.660000;56.889999;72.110001;78.650002;1162.040039
14/08/2015;115.959999;531.520020;145.089996;17.700001;142.570007;29.030001;85.989998;94.419998;657.119995;119.750000;29.020000;98.809998;67.889999;97.889999;59.180000;47.000000;35.320000;75.620003;34.049999;121.019997;74.220001;47.490002;57.330002;72.379997;78.360001;1166.670044
17/08/2015;117.160004;535.219971;144.440002;17.770000;142.320007;28.830000;83.230003;93.930000;660.869995;119.699997;29.080000;99.870003;68.070000;97.860001;59.709999;47.320000;35.500000;75.529999;34.230000;123.820000;74.410004;47.520000;57.349998;71.910004;78.769997;1173.339966
18/08/2015;116.500000;535.020020;144.600006;17.690001;141.360001;28.250000;83.440002;95.169998;656.130005;122.800003;28.910000;99.370003;68.209999;97.599998;59.660000;47.270000;35.520000;75.129997;34.349998;125.500000;74.470001;47.459999;57.540001;69.480003;77.900002;1169.989990
19/08/2015;115.010002;532.919983;142.720001;17.459999;140.470001;27.799999;80.910004;95.309998;660.900024;122.760002;28.360001;99.309998;67.599998;96.599998;59.660000;46.610001;35.270000;74.120003;34.360001;123.220001;74.400002;47.439999;57.060001;68.570000;76.230003;1160.119995
20/08/2015;112.650002;515.780029;137.020004;16.719999;138.389999;27.040001;79.239998;90.559998;646.830017;120.540001;27.530001;98.790001;65.940002;94.559998;56.950001;45.660000;34.549999;73.910004;33.950001;119.790001;73.949997;46.880001;56.119999;68.430000;74.570000;1134.880005
21/08/2015;105.760002;494.470001;131.710007;16.100000;134.220001;26.469999;75.760002;86.059998;612.479980;116.160004;26.559999;95.559998;63.599998;90.680000;55.770000;43.070000;33.540001;71.839996;33.380001;116.279999;71.190002;46.099998;53.970001;66.540001;72.129997;1099.810059
24/08/2015;103.120003;463.369995;127.190002;15.290000;129.570007;25.190001;72.120003;82.089996;589.609985;112.540001;26.250000;92.820000;60.250000;87.830002;53.990002;41.680000;32.130001;69.139999;32.369999;110.430000;68.360001;44.740002;51.250000;63.950001;68.720001;1056.359985
25/08/2015;103.739998;466.369995;125.489998;15.260000;127.739998;24.620001;70.019997;83.000000;582.059998;110.970001;25.870001;90.730003;59.910000;86.820000;51.169998;40.470001;31.340000;68.419998;31.799999;109.980003;66.970001;43.500000;50.020000;63.099998;68.709999;1042.770020
26/08/2015;109.690002;500.769989;129.339996;16.059999;132.610001;25.680000;73.089996;87.190002;628.619995;115.930000;27.299999;95.110001;62.910000;91.709999;54.419998;42.709999;32.430000;70.900002;32.689999;113.459999;70.690002;45.160000;52.299999;64.830002;72.500000;1081.770020
27/08/2015;112.919998;518.369995;131.869995;16.440001;136.229996;26.170000;77.639999;89.730003;637.609985;117.660004;27.719999;96.220001;64.480003;94.050003;54.950001;43.900002;33.259998;71.480003;33.439999;117.769997;72.400002;46.189999;54.029999;66.080002;74.849998;1108.319946
28/08/2015;113.290001;518.010010;133.240005;16.360001;135.740005;26.000000;80.430000;91.010002;630.380005;117.519997;28.420000;95.169998;64.129997;94.080002;55.369999;43.930000;32.660000;71.209999;33.290001;117.279999;72.459999;46.070000;53.540001;64.940002;75.070000;1109.839966
31/08/2015;112.760002;512.890015;130.679993;16.340000;134.039993;25.879999;80.989998;89.430000;618.250000;116.459999;28.540001;93.980003;64.099998;92.370003;53.849998;43.520000;32.220001;70.669998;33.200001;115.699997;71.300003;46.009998;53.330002;64.730003;75.239998;1100.510010
01/09/2015;107.720001;496.540009;127.440002;15.580000;130.410004;25.120001;78.190002;87.230003;597.789978;113.070000;27.820000;92.089996;61.450001;89.050003;52.529999;41.820000;31.360001;68.900002;32.320000;112.629997;68.959999;44.900002;50.990002;63.820000;72.080002;1068.390015
